filename,label,Correlation0,Contrast0,Dissimilarity0,Homogeneity0,ASM0,Energy0,Entropy0,Correlation45,Contrast45,Dissimilarity45,Homogeneity45,ASM45,Energy45,Entropy45,Correlation90,Contrast90,Dissimilarity90,Homogeneity90,ASM90,Energy90,Entropy90,Correlation135,Contrast135,Dissimilarity135,Homogeneity135,ASM135,Energy135,Entropy135
Matang (1).jpg,Matang,0.9713844521393188,684.0105191929134,2.682394192913386,0.9894809688556436,0.621987353654883,0.7886617485683473,0.6109198972395806,0.956989247311828,1032.0788641577285,4.04736809473619,0.9841282123434052,0.615355151598145,0.7844457607751762,0.6348040079578467,0.9663641805848131,804.0123646653544,3.152989665354331,0.9876355247952302,0.6201841127437137,0.78751769043223,0.6188591885527506,0.9586693548387097,991.7632835265671,3.889267778535557,0.9847482040487411,0.6159558558809599,0.7848285519022354,0.6323303620154122
Matang (10).jpg,Matang,0.9707557618956772,556.0085506889764,2.1804256889763782,0.9914494425200846,0.6991335811895256,0.8361420819391436,0.5149684334464826,0.9575820526074271,810.3431706863413,3.1778163556327113,0.9875381667227517,0.693901953183037,0.8330077749835454,0.5333855715620575,0.9614292057235571,736.0113188976378,2.8863188976377954,0.9886812764294647,0.6953514922654845,0.8338773844309992,0.5282437567138258,0.9453420478871825,1044.1735383470766,4.0947981895963785,0.9839422148318046,0.6904085043212556,0.8309082406146033,0.5476343537011465
Matang (100).jpg,Matang,0.9530067447424494,556.0085506889764,2.1804256889763782,0.9914494425200846,0.8095667610402604,0.8997592794966109,0.37260783396971797,0.9476472249361374,612.7968255936512,2.4031248062496124,0.990576126078897,0.8106548733402508,0.9003637450165631,0.37353996960176405,0.9600054114129892,476.00732037401576,1.8666953740157481,0.9926797385603603,0.8096991016369728,0.8998328187152171,0.36880265963599546,0.944202963418778,653.1124062248125,2.561225122450245,0.9899561343735611,0.8100469423085289,0.9000260786824618,0.3760781569125906
Matang (11).jpg,Matang,0.9720774955350545,512.007874015748,2.0078740157480315,0.9921261053422362,0.7101926584224262,0.8427292913044059,0.4993474147905067,0.9602221936753969,733.743567487135,2.87742575485151,0.9887161509628897,0.7051669651730401,0.8397422016149004,0.5162329019422496,0.9656222176654916,632.009719488189,2.4784694881889764,0.9902806612818229,0.7076491169583902,0.8412188282238993,0.5084187244050278,0.9466715123999823,983.7001674003347,3.8576477152954305,0.9848722023898082,0.7014244856191368,0.8375108868660376,0.5316995371992372
Matang (12).jpg,Matang,0.9728262521473465,568.0087352362204,2.2274852362204727,0.9912648981140433,0.6698824210636701,0.81846345126931,0.5502409236686727,0.9610269275158979,818.4062868125736,3.2094364188728375,0.9874141683816846,0.6646308139785972,0.8152489276157296,0.5685731518640565,0.9650481974443263,732.0112573818898,2.870632381889764,0.9887427912314782,0.6667863333895613,0.8165698582421232,0.5619979500257212,0.9483558793190959,1084.489118978238,4.2528985057970115,0.9833222231264688,0.6606585545615756,0.8128090517222207,0.5848848771733667
Matang (13).jpg,Matang,0.9680784633047638,720.0110728346457,2.8235728346456694,0.9889273356375197,0.6421731564166254,0.8013570717330855,0.5898791186468211,0.9444677484975579,1257.8461156922315,4.932729865459732,0.9806562587935252,0.6326913380468215,0.7954189701326098,0.6245972508919513,0.9499578554609128,1136.017470472441,4.454970472440945,0.9825297962280866,0.6337195621168588,0.7960650489230505,0.6183933467653155,0.932364565477795,1531.992063984128,6.007812015624031,0.9764403151972423,0.6286562136023399,0.7928784355765642,0.6399072721947595
Matang (14).jpg,Matang,0.9637850357494255,1024.015748031496,4.015748031496063,0.9842522106844724,0.5496512311383999,0.741384671502183,0.7063775569758366,0.947957959525226,1475.5502511005022,5.786471572943146,0.9773083035847122,0.5417899152494938,0.7360637983554781,0.7344881416714395,0.9588053786132769,1168.0179625984251,4.580462598425196,0.9820376778119764,0.5463177330163254,0.739133095603441,0.716497918443767,0.9371514156015025,1781.9486638973276,6.9880339760679515,0.9725963666241606,0.5373139591216873,0.7330170251240331,0.7514079873720407
Matang (15).jpg,Matang,0.9608029638701046,1160.017839566929,4.549089566929133,0.9821607074160039,0.5273532785835104,0.7261909381034098,0.7362288360127606,0.9237782180610781,2257.6725153450307,8.853617707235415,0.9652804645011992,0.5109716674886262,0.714822822445273,0.7970826640082953,0.9456735937439081,1608.0247293307089,6.305979330708662,0.9752710495904605,0.5206831187588157,0.7215837572720271,0.7623741397316095,0.9333059408034434,1975.463450926902,7.746915493830988,0.9696204064385491,0.5150291410385041,0.7176553079567545,0.7825753973883036
Matang (16).jpg,Matang,0.9567625651480633,908.0139640748031,3.5608390748031495,0.9860361399428721,0.663268310728516,0.8144128625755588,0.574224299091949,0.9430415661157163,1201.4043028086055,4.711389422778845,0.9815242471809952,0.657487781960498,0.8108562030104339,0.593404034560533,0.9591499869956436,860.0132258858268,3.3726008858267718,0.9867743175670374,0.663182046395831,0.8143598997960491,0.5721715253833208,0.9430415661157163,1201.4043028086055,4.711389422778845,0.9815242471809952,0.657487781960498,0.8108562030104339,0.593404034560533
Matang (17).jpg,Matang,0.9618921250758619,1236.0190083661419,4.847133366141732,0.9809919261777422,0.48254880231684294,0.6946573272606019,0.786082003874279,0.9371091686837139,2039.96837993676,7.999875999752,0.9686284197100121,0.4707784966441035,0.686133002153448,0.8314222666068469,0.9547358898917309,1468.0225762795276,5.756951279527559,0.9774240676609429,0.479165632952848,0.6922179085756508,0.7997888613522484,0.9418321955414587,1886.769173538347,7.399094798189596,0.9709843881902878,0.47299222665901464,0.6877443032544978,0.8232505522262978
